timestamp,x,y,z
0,-0.85,-1.81,9.71
10,-0.7,-1.84,9.77
20,-0.53,-1.84,9.85
30,-0.39,-1.84,9.87
40,-0.35,-1.88,9.85
50,-0.4,-1.89,9.73
60,-0.44,-1.91,9.56
70,-0.47,-1.93,9.32
80,-0.54,-1.91,9.2
90,-0.63,-1.91,9.22
100,-0.7,-1.91,9.31
110,-0.67,-1.88,9.34
120,-0.62,-1.87,9.32
130,-0.65,-1.88,9.3
140,-0.74,-1.85,9.32
150,-0.7,-1.86,9.42
160,-0.62,-1.84,9.44
170,-0.59,-1.86,9.41
180,-0.61,-1.84,9.35
190,-0.74,-1.87,9.33
200,-0.89,-1.85,9.34
210,-1.02,-1.85,9.39
220,-1.05,-1.83,9.38
230,-1.04,-1.83,9.43
240,-1.0,-1.86,9.54
250,-0.92,-1.88,9.72
260,-0.88,-1.87,9.8
270,-0.83,-1.88,9.78
280,-0.85,-1.85,9.68
290,-0.95,-1.84,9.61
300,-1.02,-1.86,9.5
310,-1.06,-1.86,9.38
320,-1.0,-1.86,9.36
330,-0.88,-1.89,9.5
340,-0.69,-1.89,9.72
350,-0.48,-1.9,9.86
360,-0.34,-1.89,9.87
370,-0.28,-1.92,9.71
380,-0.34,-1.93,9.52
390,-0.36,-1.94,9.43
400,-0.31,-1.94,9.34
410,-0.18,-1.95,9.33
420,-0.11,-1.94,9.34
430,-0.18,-1.9,9.42
440,-0.35,-1.85,9.48
450,-0.55,-1.83,9.49
460,-0.69,-1.83,9.34
470,-0.76,-1.84,9.17
480,-0.8,-1.84,9.04
490,-0.77,-1.86,9.03
500,-0.79,-1.85,9.12
510,-0.87,-1.84,9.3
520,-0.96,-1.79,9.51
530,-1.04,-1.77,9.64
540,-1.07,-1.75,9.68
550,-1.08,-1.74,9.65
560,-1.16,-1.73,9.58
570,-1.18,-1.77,9.51
580,-1.12,-1.78,9.46
590,-1.05,-1.77,9.45
600,-1.05,-1.77,9.51
610,-1.1,-1.73,9.66
620,-1.09,-1.74,9.86
630,-1.05,-1.72,10.01
640,-0.95,-1.71,10.04
650,-0.85,-1.75,9.87
660,-0.81,-1.8,9.67
670,-0.83,-1.81,9.54
680,-0.83,-1.84,9.46
690,-0.77,-1.84,9.45
700,-0.68,-1.88,9.45
710,-0.58,-1.9,9.53
720,-0.45,-1.91,9.6
730,-0.32,-1.89,9.58
740,-0.23,-1.92,9.54
750,-0.23,-1.87,9.49
760,-0.38,-1.87,9.51
770,-0.47,-1.86,9.55
780,-0.51,-1.87,9.56
790,-0.43,-1.86,9.41
800,-0.39,-1.87,9.22
810,-0.5,-1.87,9.26
820,-0.57,-1.88,9.37
830,-0.56,-1.9,9.46
840,-0.38,-1.91,9.54
850,-0.25,-1.94,9.47
860,-0.22,-1.94,9.45
870,-0.28,-1.94,9.4
880,-0.39,-1.92,9.4
890,-0.49,-1.92,9.37
900,-0.54,-1.9,9.39
910,-0.58,-1.87,9.49
920,-0.62,-1.85,9.58
930,-0.68,-1.83,9.68
940,-0.69,-1.81,9.79
950,-0.67,-1.81,9.87
960,-0.59,-1.79,9.93
970,-0.48,-1.81,9.86
980,-0.38,-1.87,9.73
990,-0.64,-1.84,9.61
1000,-0.57,-1.81,9.59
